flight_id,from_city,to_city,datetime,cost,cancel_available,time_cancel_available
FL6665,Hanoi,Pleiku,2025-08-24 17:30,1780000,True,2025-08-24 13:30
FL7136,Nha Trang,Hue,2025-08-24 15:15,750000,False,
FL2954,Thanh Hoa,Hanoi,2025-08-24 07:45,1120000,True,2025-08-24 03:45
FL8579,Hai Phong,Buon Ma Thuot,2025-08-24 08:15,1500000,False,
FL9036,Can Tho,Buon Ma Thuot,2025-08-24 12:00,740000,False,
FL7789,Hue,Da Nang,2025-08-24 11:45,930000,True,2025-08-24 09:45
FL5352,Hue,Hai Phong,2025-08-24 14:00,1630000,True,2025-08-24 12:00
FL9752,Nha Trang,Pleiku,2025-08-24 17:45,1730000,True,2025-08-24 12:45
FL1286,Phu Quoc,Vinh,2025-08-25 20:15,1700000,True,2025-08-25 18:15
FL8204,Pleiku,Da Nang,2025-08-25 19:30,660000,True,2025-08-25 14:30
FL9600,Can Tho,Buon Ma Thuot,2025-08-25 19:00,1610000,False,
FL8527,Phu Quoc,Hai Phong,2025-08-25 10:00,690000,False,
FL2940,Can Tho,Buon Ma Thuot,2025-08-25 08:15,950000,False,
FL9499,Vinh,Phu Quoc,2025-08-25 08:45,1920000,False,
FL5159,Ho Chi Minh City,Vinh,2025-08-26 16:00,1390000,False,
FL5111,Hai Phong,Pleiku,2025-08-26 11:00,1070000,False,
FL8897,Hai Phong,Phu Quoc,2025-08-26 12:15,530000,False,
FL9035,Pleiku,Thanh Hoa,2025-08-26 12:30,1010000,False,
FL3435,Hue,Vinh,2025-08-26 15:30,830000,True,2025-08-26 11:30
FL6161,Hanoi,Buon Ma Thuot,2025-08-26 08:15,930000,False,
FL8332,Pleiku,Hue,2025-08-26 20:00,1670000,True,2025-08-26 15:00
FL4804,Can Tho,Nha Trang,2025-08-26 18:15,1160000,False,
FL3106,Can Tho,Quy Nhon,2025-08-27 12:00,1880000,False,
FL7681,Nha Trang,Phu Quoc,2025-08-27 08:30,820000,False,
FL8883,Nha Trang,Da Nang,2025-08-27 19:15,1990000,True,2025-08-27 13:15
FL1839,Can Tho,Quy Nhon,2025-08-27 20:15,1410000,False,
FL5020,Hanoi,Da Nang,2025-08-27 18:45,1050000,False,
FL5219,Ho Chi Minh City,Can Tho,2025-08-27 08:45,1420000,True,2025-08-27 03:45
FL1306,Thanh Hoa,Vinh,2025-08-28 11:45,1460000,True,2025-08-28 09:45
FL5648,Hanoi,Phu Quoc,2025-08-28 10:30,920000,True,2025-08-28 08:30
FL2418,Da Nang,Hanoi,2025-08-28 20:45,1270000,True,2025-08-28 16:45
FL6124,Can Tho,Thanh Hoa,2025-08-28 12:30,1980000,False,
FL7479,Thanh Hoa,Nha Trang,2025-08-28 18:15,760000,False,
FL8424,Da Nang,Phu Quoc,2025-08-28 16:15,1760000,True,2025-08-28 11:15
FL5030,Hue,Pleiku,2025-08-28 06:30,1290000,False,
FL2321,Nha Trang,Da Nang,2025-08-28 17:30,1950000,True,2025-08-28 11:30
FL5228,Quy Nhon,Hue,2025-08-28 17:30,1920000,False,
FL2248,Da Nang,Can Tho,2025-08-28 07:00,1430000,True,2025-08-28 02:00
FL9032,Quy Nhon,Can Tho,2025-08-28 17:15,510000,False,
FL7463,Nha Trang,Quy Nhon,2025-08-28 19:30,1010000,False,
FL8219,Hai Phong,Phu Quoc,2025-08-29 13:45,1080000,True,2025-08-29 07:45
FL3404,Phu Quoc,Ho Chi Minh City,2025-08-29 09:30,1280000,False,
FL1171,Hue,Phu Quoc,2025-08-29 17:30,1260000,False,
FL5067,Vinh,Pleiku,2025-08-29 15:45,1670000,False,
FL1849,Quy Nhon,Hai Phong,2025-08-29 11:15,920000,True,2025-08-29 08:15
FL8052,Hue,Quy Nhon,2025-08-29 20:15,1380000,True,2025-08-29 16:15
FL5806,Hai Phong,Pleiku,2025-08-29 15:00,740000,True,2025-08-29 11:00
FL3569,Nha Trang,Vinh,2025-08-29 15:00,1920000,True,2025-08-29 13:00
FL4266,Buon Ma Thuot,Pleiku,2025-08-29 11:00,990000,True,2025-08-29 06:00
FL4262,Phu Quoc,Thanh Hoa,2025-08-30 18:45,920000,False,
FL3444,Pleiku,Da Nang,2025-08-30 16:15,830000,False,
FL4241,Da Nang,Phu Quoc,2025-08-30 17:45,880000,True,2025-08-30 14:45
FL9800,Buon Ma Thuot,Hue,2025-08-30 17:15,820000,True,2025-08-30 14:15
FL3724,Pleiku,Nha Trang,2025-08-30 07:30,1570000,True,2025-08-30 03:30
FL2146,Hanoi,Thanh Hoa,2025-08-30 14:15,1010000,True,2025-08-30 09:15
FL1704,Nha Trang,Hanoi,2025-08-30 07:00,1680000,False,
FL6209,Vinh,Can Tho,2025-08-30 06:45,1320000,False,
FL3421,Pleiku,Da Nang,2025-08-30 06:15,1350000,False,
FL7431,Hai Phong,Quy Nhon,2025-08-30 14:00,1970000,True,2025-08-30 08:00
FL7980,Phu Quoc,Buon Ma Thuot,2025-08-30 06:15,1900000,False,
FL6303,Can Tho,Pleiku,2025-08-30 11:15,1450000,True,2025-08-30 05:15
FL4545,Phu Quoc,Buon Ma Thuot,2025-08-31 09:15,1890000,False,
FL1645,Thanh Hoa,Pleiku,2025-08-31 06:00,1840000,True,2025-08-31 02:00
FL6717,Nha Trang,Hanoi,2025-08-31 07:15,1940000,True,2025-08-31 01:15
FL1108,Can Tho,Hue,2025-08-31 12:30,1100000,False,
FL4757,Vinh,Quy Nhon,2025-08-31 10:00,1460000,True,2025-08-31 05:00
FL6853,Buon Ma Thuot,Da Nang,2025-08-31 08:00,1810000,True,2025-08-31 03:00
FL5131,Hai Phong,Phu Quoc,2025-08-31 17:45,1380000,False,
FL2452,Phu Quoc,Pleiku,2025-08-31 19:30,1480000,True,2025-08-31 14:30
FL3461,Vinh,Hanoi,2025-09-01 17:30,1990000,True,2025-09-01 11:30
FL5568,Can Tho,Ho Chi Minh City,2025-09-01 18:15,790000,True,2025-09-01 13:15
FL9473,Phu Quoc,Hanoi,2025-09-01 09:15,1370000,True,2025-09-01 07:15
FL6503,Hanoi,Ho Chi Minh City,2025-09-01 12:30,1570000,True,2025-09-01 08:30
FL6331,Buon Ma Thuot,Hue,2025-09-01 08:45,1220000,True,2025-09-01 05:45
FL6228,Phu Quoc,Hanoi,2025-09-01 14:30,1750000,False,
FL2668,Ho Chi Minh City,Hai Phong,2025-09-01 19:45,890000,False,
FL4441,Thanh Hoa,Can Tho,2025-09-01 12:30,1480000,False,
FL4875,Hue,Phu Quoc,2025-09-02 07:45,770000,True,2025-09-02 02:45
FL9607,Hue,Can Tho,2025-09-02 15:45,970000,True,2025-09-02 12:45
FL3375,Hai Phong,Quy Nhon,2025-09-02 12:30,1540000,True,2025-09-02 09:30
FL5106,Pleiku,Da Nang,2025-09-02 11:45,1640000,True,2025-09-02 08:45
FL7536,Quy Nhon,Ho Chi Minh City,2025-09-02 11:00,1880000,True,2025-09-02 08:00
FL3115,Pleiku,Hanoi,2025-09-02 12:15,1750000,False,
FL8970,Quy Nhon,Nha Trang,2025-09-02 13:15,810000,True,2025-09-02 08:15
FL3303,Da Nang,Vinh,2025-09-02 15:15,1940000,True,2025-09-02 11:15
FL4964,Buon Ma Thuot,Da Nang,2025-09-02 08:00,1560000,False,
FL7787,Hanoi,Buon Ma Thuot,2025-09-02 11:15,510000,False,
FL7983,Hue,Phu Quoc,2025-09-02 14:15,1700000,True,2025-09-02 11:15
FL6722,Can Tho,Ho Chi Minh City,2025-09-02 07:00,1450000,True,2025-09-02 05:00
FL7339,Pleiku,Da Nang,2025-09-03 14:00,1740000,False,
FL3780,Da Nang,Can Tho,2025-09-03 10:00,1430000,False,
FL8951,Buon Ma Thuot,Hanoi,2025-09-03 07:15,1410000,True,2025-09-03 02:15
FL8581,Hai Phong,Can Tho,2025-09-03 07:30,1500000,True,2025-09-03 02:30
FL4316,Hai Phong,Quy Nhon,2025-09-03 07:30,2000000,True,2025-09-03 02:30
FL8022,Can Tho,Hanoi,2025-09-03 07:30,1370000,False,
FL9822,Ho Chi Minh City,Can Tho,2025-09-03 19:15,1600000,True,2025-09-03 14:15
FL9572,Quy Nhon,Hue,2025-09-03 15:00,1040000,False,
FL7585,Buon Ma Thuot,Pleiku,2025-09-03 14:00,1170000,False,
FL2880,Vinh,Nha Trang,2025-09-03 16:30,900000,True,2025-09-03 12:30
FL3260,Thanh Hoa,Hanoi,2025-09-04 10:15,1820000,False,
FL3796,Quy Nhon,Buon Ma Thuot,2025-09-04 16:45,1310000,True,2025-09-04 12:45
FL5891,Thanh Hoa,Ho Chi Minh City,2025-09-04 06:45,1480000,True,2025-09-04 00:45
FL1650,Hanoi,Nha Trang,2025-09-04 06:45,870000,True,2025-09-04 03:45
FL2513,Pleiku,Vinh,2025-09-04 13:30,980000,True,2025-09-04 10:30
FL4799,Phu Quoc,Da Nang,2025-09-04 06:30,580000,False,
FL5048,Ho Chi Minh City,Hanoi,2025-09-04 18:30,730000,False,
FL1218,Nha Trang,Ho Chi Minh City,2025-09-04 14:15,1770000,False,
FL9627,Hue,Phu Quoc,2025-09-04 08:45,1900000,False,
FL2637,Hue,Da Nang,2025-09-04 11:15,1270000,True,2025-09-04 07:15
FL5417,Nha Trang,Hanoi,2025-09-04 20:00,1330000,True,2025-09-04 16:00
FL7558,Can Tho,Thanh Hoa,2025-09-04 11:45,1800000,True,2025-09-04 09:45
FL8775,Thanh Hoa,Pleiku,2025-09-05 19:00,1470000,True,2025-09-05 15:00
FL5689,Ho Chi Minh City,Vinh,2025-09-05 06:45,1630000,True,2025-09-05 04:45
FL2806,Hue,Ho Chi Minh City,2025-09-05 09:15,510000,True,2025-09-05 07:15
FL5449,Thanh Hoa,Pleiku,2025-09-05 12:45,670000,False,
FL9522,Hai Phong,Thanh Hoa,2025-09-05 19:15,960000,True,2025-09-05 15:15
FL3418,Vinh,Nha Trang,2025-09-05 07:15,1460000,True,2025-09-05 03:15
FL2122,Thanh Hoa,Pleiku,2025-09-05 07:30,970000,True,2025-09-05 01:30
FL3363,Vinh,Hai Phong,2025-09-05 09:15,890000,True,2025-09-05 03:15
FL6258,Vinh,Nha Trang,2025-09-05 11:15,1580000,False,
FL4910,Hue,Buon Ma Thuot,2025-09-05 20:30,1060000,False,
FL1708,Vinh,Buon Ma Thuot,2025-09-05 06:30,1320000,True,2025-09-05 02:30
FL8608,Can Tho,Hue,2025-09-05 19:15,1560000,True,2025-09-05 14:15
FL9199,Quy Nhon,Pleiku,2025-09-06 15:00,1050000,True,2025-09-06 12:00
FL9094,Vinh,Pleiku,2025-09-06 11:15,1050000,True,2025-09-06 06:15
FL5264,Hue,Thanh Hoa,2025-09-06 07:15,850000,False,
FL3663,Buon Ma Thuot,Phu Quoc,2025-09-06 10:30,1480000,False,
FL5597,Thanh Hoa,Buon Ma Thuot,2025-09-06 09:30,1950000,False,
FL8153,Hue,Hanoi,2025-09-06 07:45,900000,True,2025-09-06 01:45
FL2019,Quy Nhon,Da Nang,2025-09-06 19:15,1970000,True,2025-09-06 17:15
FL6251,Vinh,Hue,2025-09-06 11:00,1460000,False,
FL2737,Hanoi,Can Tho,2025-09-07 09:00,950000,True,2025-09-07 05:00
FL4516,Hue,Hai Phong,2025-09-07 12:30,810000,False,
FL3179,Can Tho,Buon Ma Thuot,2025-09-07 17:45,1000000,True,2025-09-07 11:45
FL9313,Hanoi,Phu Quoc,2025-09-07 18:30,960000,True,2025-09-07 14:30
FL6255,Da Nang,Hue,2025-09-07 10:00,980000,False,
FL1807,Hanoi,Pleiku,2025-09-07 17:15,1190000,False,
FL8823,Buon Ma Thuot,Hai Phong,2025-09-07 07:30,1810000,False,
FL5816,Hanoi,Buon Ma Thuot,2025-09-07 14:15,1920000,True,2025-09-07 12:15
FL6878,Hue,Hai Phong,2025-09-07 20:00,1840000,True,2025-09-07 18:00
FL5867,Thanh Hoa,Quy Nhon,2025-09-08 13:30,1910000,True,2025-09-08 07:30
FL1850,Phu Quoc,Hai Phong,2025-09-08 07:00,640000,True,2025-09-08 02:00
FL8354,Nha Trang,Pleiku,2025-09-08 18:15,1940000,True,2025-09-08 16:15
FL8972,Thanh Hoa,Vinh,2025-09-08 17:15,900000,False,
FL5835,Vinh,Hai Phong,2025-09-08 08:15,540000,True,2025-09-08 03:15
FL7909,Phu Quoc,Hue,2025-09-08 19:00,1630000,False,
FL6629,Quy Nhon,Thanh Hoa,2025-09-08 06:15,1550000,True,2025-09-08 04:15
FL8194,Pleiku,Ho Chi Minh City,2025-09-08 18:45,1750000,True,2025-09-08 14:45
FL7266,Can Tho,Hai Phong,2025-09-08 08:45,1360000,False,
FL3255,Thanh Hoa,Ho Chi Minh City,2025-09-09 08:30,1290000,False,
FL3567,Pleiku,Da Nang,2025-09-09 11:00,1750000,False,
FL4036,Vinh,Can Tho,2025-09-09 13:45,1630000,False,
FL6368,Phu Quoc,Pleiku,2025-09-09 18:45,890000,True,2025-09-09 15:45
FL7434,Pleiku,Vinh,2025-09-09 18:00,1640000,False,
FL5801,Hai Phong,Vinh,2025-09-09 18:45,1900000,False,
FL6273,Quy Nhon,Hai Phong,2025-09-09 11:15,1270000,False,
FL8151,Quy Nhon,Phu Quoc,2025-09-09 18:15,1090000,True,2025-09-09 12:15
FL3223,Nha Trang,Vinh,2025-09-09 13:15,820000,False,
FL8918,Hanoi,Ho Chi Minh City,2025-09-10 16:30,530000,True,2025-09-10 13:30
FL2336,Hue,Pleiku,2025-09-10 16:45,1520000,True,2025-09-10 12:45
FL5257,Hue,Phu Quoc,2025-09-10 10:00,1850000,True,2025-09-10 08:00
FL7147,Quy Nhon,Pleiku,2025-09-10 17:15,740000,True,2025-09-10 14:15
FL1087,Can Tho,Phu Quoc,2025-09-10 08:45,1440000,False,
FL7332,Buon Ma Thuot,Nha Trang,2025-09-10 14:45,1990000,True,2025-09-10 10:45
FL4297,Quy Nhon,Thanh Hoa,2025-09-11 16:00,510000,True,2025-09-11 14:00
FL6777,Phu Quoc,Da Nang,2025-09-11 14:45,1840000,True,2025-09-11 11:45
FL5818,Hue,Buon Ma Thuot,2025-09-11 15:00,510000,False,
FL9558,Quy Nhon,Buon Ma Thuot,2025-09-11 08:15,660000,True,2025-09-11 06:15
FL2093,Pleiku,Quy Nhon,2025-09-11 16:30,520000,False,
FL6724,Vinh,Hai Phong,2025-09-11 17:00,1150000,False,
FL1195,Pleiku,Phu Quoc,2025-09-11 17:00,2000000,False,
FL5817,Vinh,Quy Nhon,2025-09-11 13:30,1920000,False,
FL5699,Buon Ma Thuot,Hue,2025-09-12 16:15,1210000,True,2025-09-12 11:15
FL5238,Hanoi,Vinh,2025-09-12 07:45,1240000,False,
FL8466,Buon Ma Thuot,Phu Quoc,2025-09-12 18:30,1870000,False,
FL9674,Thanh Hoa,Can Tho,2025-09-12 16:15,1460000,False,
FL1400,Pleiku,Thanh Hoa,2025-09-12 11:00,1430000,False,
FL7249,Ho Chi Minh City,Can Tho,2025-09-12 15:30,1180000,True,2025-09-12 11:30
FL8034,Hai Phong,Vinh,2025-09-12 06:45,1340000,False,
FL8893,Thanh Hoa,Hue,2025-09-12 10:00,510000,False,
FL2624,Quy Nhon,Ho Chi Minh City,2025-09-13 06:45,870000,True,2025-09-13 03:45
FL1109,Can Tho,Pleiku,2025-09-13 19:15,1390000,True,2025-09-13 15:15
FL7702,Nha Trang,Vinh,2025-09-13 15:15,710000,True,2025-09-13 12:15
FL1271,Ho Chi Minh City,Vinh,2025-09-13 12:15,1220000,True,2025-09-13 08:15
FL1055,Pleiku,Da Nang,2025-09-13 09:15,1610000,False,
FL2281,Buon Ma Thuot,Ho Chi Minh City,2025-09-13 10:30,670000,False,
FL1853,Da Nang,Nha Trang,2025-09-14 07:30,1890000,True,2025-09-14 02:30
FL3418,Vinh,Hai Phong,2025-09-14 16:00,1970000,False,
FL7054,Vinh,Buon Ma Thuot,2025-09-14 15:30,870000,False,
FL3902,Thanh Hoa,Hanoi,2025-09-14 20:45,500000,False,
FL1134,Vinh,Hai Phong,2025-09-14 10:15,2000000,False,
FL9461,Da Nang,Hanoi,2025-09-14 15:45,1110000,True,2025-09-14 12:45
FL2909,Can Tho,Nha Trang,2025-09-15 13:45,740000,False,
FL7617,Quy Nhon,Hanoi,2025-09-15 07:30,1360000,True,2025-09-15 01:30
FL1161,Phu Quoc,Can Tho,2025-09-15 11:00,1040000,False,
FL8352,Nha Trang,Quy Nhon,2025-09-15 18:00,1080000,True,2025-09-15 16:00
FL1498,Quy Nhon,Vinh,2025-09-15 09:30,1640000,False,
FL3888,Quy Nhon,Can Tho,2025-09-15 15:00,930000,False,
FL3017,Hanoi,Da Nang,2025-09-15 13:00,1670000,False,
FL1482,Hue,Pleiku,2025-09-15 07:30,1440000,False,
FL8732,Quy Nhon,Can Tho,2025-09-15 16:45,930000,False,
FL3701,Pleiku,Da Nang,2025-09-15 12:30,1880000,True,2025-09-15 09:30
FL4162,Buon Ma Thuot,Hue,2025-09-16 10:45,1300000,False,
FL6600,Can Tho,Da Nang,2025-09-16 15:00,930000,True,2025-09-16 11:00
FL7473,Ho Chi Minh City,Buon Ma Thuot,2025-09-16 13:45,670000,False,
FL8554,Hanoi,Ho Chi Minh City,2025-09-16 14:15,1240000,True,2025-09-16 08:15
FL2653,Da Nang,Thanh Hoa,2025-09-16 13:30,1200000,False,
FL9394,Nha Trang,Pleiku,2025-09-16 16:30,660000,False,
FL6994,Vinh,Thanh Hoa,2025-09-16 16:30,1870000,True,2025-09-16 12:30
FL6905,Vinh,Nha Trang,2025-09-16 06:15,1250000,False,
FL4958,Quy Nhon,Da Nang,2025-09-16 19:30,970000,False,
FL5133,Hanoi,Thanh Hoa,2025-09-16 10:45,1810000,False,
FL2942,Buon Ma Thuot,Vinh,2025-09-16 08:45,1430000,False,
FL7917,Pleiku,Thanh Hoa,2025-09-17 14:00,1780000,True,2025-09-17 09:00
FL2894,Quy Nhon,Hanoi,2025-09-17 09:30,1230000,True,2025-09-17 06:30
FL2156,Pleiku,Hanoi,2025-09-17 11:30,890000,True,2025-09-17 09:30
FL7629,Ho Chi Minh City,Can Tho,2025-09-17 20:45,640000,True,2025-09-17 14:45
FL8894,Thanh Hoa,Buon Ma Thuot,2025-09-17 17:45,1520000,False,
FL6005,Quy Nhon,Buon Ma Thuot,2025-09-17 16:15,670000,True,2025-09-17 14:15
FL8403,Hanoi,Ho Chi Minh City,2025-09-17 16:30,1580000,True,2025-09-17 13:30
FL2909,Can Tho,Hue,2025-09-17 19:30,760000,False,
FL4118,Quy Nhon,Vinh,2025-09-17 09:00,970000,True,2025-09-17 03:00
FL9923,Can Tho,Thanh Hoa,2025-09-18 10:45,1040000,False,
FL8992,Quy Nhon,Hai Phong,2025-09-18 14:30,1300000,True,2025-09-18 10:30
FL6417,Vinh,Quy Nhon,2025-09-18 11:15,1970000,False,
FL6940,Nha Trang,Hue,2025-09-18 13:45,1130000,False,
FL6028,Hai Phong,Buon Ma Thuot,2025-09-18 20:00,1200000,True,2025-09-18 15:00
FL3666,Vinh,Quy Nhon,2025-09-18 06:15,1790000,True,2025-09-18 00:15
FL5685,Can Tho,Vinh,2025-09-18 09:00,1080000,True,2025-09-18 03:00
FL4644,Thanh Hoa,Buon Ma Thuot,2025-09-18 12:45,1060000,True,2025-09-18 08:45
FL6073,Da Nang,Buon Ma Thuot,2025-09-18 11:00,1070000,False,
FL5231,Nha Trang,Quy Nhon,2025-09-19 14:15,690000,False,
FL8476,Buon Ma Thuot,Pleiku,2025-09-19 07:45,690000,False,
FL4324,Thanh Hoa,Da Nang,2025-09-19 20:00,720000,False,
FL8910,Hai Phong,Buon Ma Thuot,2025-09-19 07:45,560000,False,
FL5767,Phu Quoc,Quy Nhon,2025-09-19 09:30,630000,True,2025-09-19 05:30
FL6344,Quy Nhon,Hanoi,2025-09-19 15:15,1460000,True,2025-09-19 09:15
FL5911,Nha Trang,Buon Ma Thuot,2025-09-19 11:30,1520000,True,2025-09-19 07:30
FL7079,Da Nang,Hue,2025-09-19 14:00,1940000,True,2025-09-19 10:00
FL7422,Pleiku,Hue,2025-09-19 17:45,580000,False,
FL5738,Quy Nhon,Can Tho,2025-09-19 15:45,1570000,False,
FL3328,Pleiku,Nha Trang,2025-09-20 20:00,1240000,False,
FL2449,Nha Trang,Da Nang,2025-09-20 16:45,1120000,True,2025-09-20 14:45
FL2770,Vinh,Nha Trang,2025-09-20 16:30,1290000,True,2025-09-20 14:30
FL3563,Hai Phong,Can Tho,2025-09-20 11:30,1670000,True,2025-09-20 08:30
FL8415,Hanoi,Can Tho,2025-09-20 17:00,940000,True,2025-09-20 11:00
FL5066,Da Nang,Buon Ma Thuot,2025-09-20 08:45,1470000,True,2025-09-20 03:45
FL2462,Pleiku,Hanoi,2025-09-21 15:15,1800000,True,2025-09-21 13:15
FL6798,Nha Trang,Phu Quoc,2025-09-21 14:15,1520000,False,
FL2208,Vinh,Ho Chi Minh City,2025-09-21 17:30,1860000,False,
FL7029,Hai Phong,Quy Nhon,2025-09-21 13:15,520000,False,
FL5079,Phu Quoc,Can Tho,2025-09-21 13:15,1750000,False,
FL9614,Nha Trang,Vinh,2025-09-21 12:45,1680000,False,
FL7462,Can Tho,Hanoi,2025-09-21 20:30,1010000,False,
FL2774,Pleiku,Ho Chi Minh City,2025-09-21 16:30,1960000,True,2025-09-21 12:30
FL6409,Thanh Hoa,Hai Phong,2025-09-22 15:45,1880000,False,
FL9051,Da Nang,Hanoi,2025-09-22 20:45,1740000,False,
FL7449,Thanh Hoa,Quy Nhon,2025-09-22 12:45,1470000,True,2025-09-22 06:45
FL9032,Buon Ma Thuot,Vinh,2025-09-22 19:00,1180000,True,2025-09-22 13:00
FL4014,Hue,Hanoi,2025-09-22 19:00,1550000,True,2025-09-22 15:00
FL9562,Hue,Can Tho,2025-09-22 12:30,560000,False,
FL8124,Hue,Vinh,2025-09-22 19:45,1730000,False,
FL4032,Hanoi,Quy Nhon,2025-09-23 20:30,840000,False,
FL5921,Quy Nhon,Vinh,2025-09-23 11:00,1840000,True,2025-09-23 07:00
FL1849,Vinh,Hai Phong,2025-09-23 06:00,1960000,False,
FL4987,Phu Quoc,Quy Nhon,2025-09-23 10:30,1570000,True,2025-09-23 08:30
FL7045,Hai Phong,Buon Ma Thuot,2025-09-23 18:45,630000,False,
FL3015,Quy Nhon,Hanoi,2025-09-23 07:15,1240000,True,2025-09-23 01:15
FL7938,Hue,Pleiku,2025-09-23 11:00,1750000,True,2025-09-23 07:00
FL4158,Thanh Hoa,Nha Trang,2025-09-23 13:30,1580000,True,2025-09-23 10:30
FL3876,Thanh Hoa,Phu Quoc,2025-09-23 17:00,1780000,False,
FL5778,Buon Ma Thuot,Vinh,2025-09-24 20:45,1680000,True,2025-09-24 15:45
FL3345,Vinh,Da Nang,2025-09-24 11:15,680000,True,2025-09-24 05:15
FL6929,Hue,Pleiku,2025-09-24 17:45,1860000,True,2025-09-24 12:45
FL3708,Hanoi,Buon Ma Thuot,2025-09-24 14:30,700000,True,2025-09-24 12:30
FL2087,Thanh Hoa,Nha Trang,2025-09-24 11:00,690000,False,
FL3914,Hue,Hai Phong,2025-09-24 08:15,1150000,True,2025-09-24 02:15
FL8925,Vinh,Hai Phong,2025-09-24 07:30,580000,True,2025-09-24 04:30
FL9886,Thanh Hoa,Hanoi,2025-09-24 18:15,1680000,True,2025-09-24 12:15
FL2446,Hue,Hanoi,2025-09-24 15:00,1580000,False,
FL9167,Buon Ma Thuot,Pleiku,2025-09-24 16:15,710000,False,
FL9999,Hanoi,Da Nang,2025-09-24 07:00,1870000,False,
FL8704,Ho Chi Minh City,Buon Ma Thuot,2025-09-25 15:45,860000,True,2025-09-25 13:45
FL3649,Quy Nhon,Nha Trang,2025-09-25 06:30,1510000,True,2025-09-25 02:30
FL3116,Hanoi,Nha Trang,2025-09-25 07:15,1810000,False,
FL2523,Thanh Hoa,Hanoi,2025-09-25 10:45,1160000,True,2025-09-25 08:45
FL3100,Nha Trang,Quy Nhon,2025-09-25 16:30,600000,False,
FL6792,Hai Phong,Hue,2025-09-25 19:15,630000,False,
FL1065,Hue,Quy Nhon,2025-09-25 10:45,1900000,True,2025-09-25 08:45
FL2251,Nha Trang,Quy Nhon,2025-09-25 06:30,990000,False,
FL7988,Quy Nhon,Ho Chi Minh City,2025-09-25 14:45,1760000,False,
FL7129,Hanoi,Hai Phong,2025-09-25 10:00,1530000,True,2025-09-25 07:00
FL9372,Nha Trang,Pleiku,2025-09-26 10:00,840000,False,
FL5647,Can Tho,Pleiku,2025-09-26 18:15,1720000,False,
FL6846,Hue,Phu Quoc,2025-09-26 12:15,1260000,False,
FL3506,Quy Nhon,Ho Chi Minh City,2025-09-26 17:45,1850000,True,2025-09-26 14:45
FL4939,Thanh Hoa,Buon Ma Thuot,2025-09-26 15:45,1530000,False,
FL3654,Hue,Da Nang,2025-09-26 13:45,1010000,True,2025-09-26 07:45
FL1547,Thanh Hoa,Ho Chi Minh City,2025-09-26 13:30,820000,False,
FL8302,Vinh,Thanh Hoa,2025-09-26 12:30,1880000,False,
FL7264,Buon Ma Thuot,Pleiku,2025-09-26 10:00,580000,False,
FL3621,Nha Trang,Buon Ma Thuot,2025-09-26 10:00,1250000,True,2025-09-26 07:00
FL8173,Hai Phong,Phu Quoc,2025-09-27 06:15,1860000,False,
FL7065,Hai Phong,Quy Nhon,2025-09-27 13:45,570000,False,
FL2600,Nha Trang,Phu Quoc,2025-09-27 15:00,510000,False,
FL4290,Hai Phong,Quy Nhon,2025-09-27 10:00,1430000,True,2025-09-27 08:00
FL9750,Quy Nhon,Can Tho,2025-09-27 19:15,1000000,True,2025-09-27 16:15
FL7177,Can Tho,Ho Chi Minh City,2025-09-27 06:30,1480000,True,2025-09-27 04:30
FL2086,Thanh Hoa,Da Nang,2025-09-27 08:15,1440000,True,2025-09-27 03:15
FL5892,Pleiku,Hanoi,2025-09-28 16:15,560000,False,
FL6300,Nha Trang,Hai Phong,2025-09-28 14:00,1810000,False,
FL7786,Da Nang,Vinh,2025-09-28 16:45,1050000,True,2025-09-28 14:45
FL1813,Hai Phong,Hue,2025-09-28 17:15,1630000,True,2025-09-28 15:15
FL3735,Can Tho,Hai Phong,2025-09-28 08:45,960000,False,
FL7541,Hanoi,Hai Phong,2025-09-28 17:15,850000,False,
FL7697,Da Nang,Thanh Hoa,2025-09-29 17:45,870000,True,2025-09-29 14:45
FL9490,Hue,Ho Chi Minh City,2025-09-29 17:30,1740000,True,2025-09-29 12:30
FL8629,Buon Ma Thuot,Quy Nhon,2025-09-29 17:45,2000000,True,2025-09-29 15:45
FL5022,Vinh,Buon Ma Thuot,2025-09-29 08:30,680000,False,
FL1896,Can Tho,Pleiku,2025-09-29 09:00,1040000,False,
FL8529,Can Tho,Hai Phong,2025-09-29 15:45,670000,True,2025-09-29 10:45
FL1194,Da Nang,Vinh,2025-09-29 17:15,840000,False,
FL7862,Quy Nhon,Phu Quoc,2025-09-30 19:30,840000,True,2025-09-30 13:30
FL7153,Buon Ma Thuot,Hanoi,2025-09-30 18:15,980000,False,
FL5428,Pleiku,Quy Nhon,2025-09-30 12:15,1750000,True,2025-09-30 06:15
FL1052,Ho Chi Minh City,Buon Ma Thuot,2025-09-30 19:30,1880000,False,
FL4515,Phu Quoc,Thanh Hoa,2025-09-30 19:45,900000,False,
FL4448,Ho Chi Minh City,Thanh Hoa,2025-09-30 20:30,900000,True,2025-09-30 14:30
FL6134,Pleiku,Quy Nhon,2025-09-30 13:00,1330000,False,
FL4425,Hue,Thanh Hoa,2025-09-30 08:00,1330000,False,
FL2909,Hai Phong,Hanoi,2025-09-30 08:45,1950000,False,
FL4159,Hai Phong,Quy Nhon,2025-09-30 06:45,1750000,False,
